0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.069508
0.266129
0.627013
0.257014
0.095053
-0.415227
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.416245
-0.032786
-0.274227
-0.640436
-0.262996
-0.057804
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
