0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.115677
-0.057488
0.000098
0.057192
-0.115171
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000003
-0.115152
0.057504
-0.000097
-0.057354
0.115775
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
